Uid,Time,Symbol,C/P,Trade,Side,Str,Spot,Exp,Size,Prems,Price,Bid,Ask,Vol,OI,Ivol,Label,Events,Details
14470707,2023-02-06 09:54:08,SPY,PUT,,,400,409.77,2023-03-17,133,77.94K,5.86,5.85,5.87,2658,91715,19.33,,,
14470712,2023-02-06 09:54:07,TSLA,PUT,SWEEP,AT BID,192.5,194.51,2023-02-10,187,130.90K,7,7,7.05,3330,2677,96.04,,,
14470711,2023-02-06 09:54:07,QQQ,PUT,SWEEP,ABV ASK,300,303.82,2023-02-10,181,44.25K,2.44,2.42,2.44,3565,22027,31.73,,,
14470704,2023-02-06 09:54:05,QQQ,CALL,SWEEP,AT ASK,304,303.76,2023-02-10,100,40.50K,4.05,4.03,4.05,806,1025,31.12,,,
14470703,2023-02-06 09:54:05,BTU,PUT,SWEEP,TO BID,25,27.43,2023-07-21,100,31.25K,3.12,3.1,3.2,1300,2471,62.93,,,
14470702,2023-02-06 09:54:05,DVN,CALL,SWEEP,AT ASK,65,59.94,2023-06-16,115,41.40K,3.6,3.55,3.6,198,2858,41.63,,,
14470701,2023-02-06 09:54:05,DVN,CALL,SPLIT,AT BID,60,59.94,2023-06-16,115,64.97K,5.65,5.65,5.75,176,3205,43.25,,,
14470700,2023-02-06 09:54:05,TSLA,PUT,SWEEP,TO BID,190,194.24,2023-02-10,77,45.24K,5.88,5.85,5.95,22325,6553,95.13,,,
14470696,2023-02-06 09:54:05,SPX,PUT,,TO BID,3900,4134.15,2023-04-21,249,1.50M,60.23,60,60.5,527,12016,20.76,,,
14470695,2023-02-06 09:54:05,SPX,PUT,,TO ASK,4000,4134.15,2023-04-21,249,2.06M,82.68,82.4,82.9,251,23680,19.24,,,
14470694,2023-02-06 09:54:05,META,CALL,,TO BID,110,188.16,2023-06-16,69,558.90K,81,81,81.65,87,3221,55.1,,,
14470699,2023-02-06 09:54:04,NVDA,CALL,SWEEP,ABV ASK,215,212.34,2023-02-10,71,31.66K,4.46,4.4,4.45,7044,4476,60.89,,,
14470693,2023-02-06 09:54:04,SPY,PUT,,AT BID,408,409.69,2023-02-07,180,31.14K,1.73,1.73,1.74,8686,4015,25.9,,,
14470698,2023-02-06 09:54:03,DVN,CALL,SWEEP,AT ASK,65,59.94,2023-06-16,73,26.28K,3.6,3.55,3.6,83,2858,41.65,,,
14470697,2023-02-06 09:54:03,SPY,PUT,SWEEP,BLW BID,408,409.63,2023-02-07,197,34.11K,1.73,1.75,1.76,8688,4015,25.91,,,
14470692,2023-02-06 09:54:02,AAPL,CALL,SWEEP,AT BID,138,151.74,2023-02-17,60,84.60K,14.1,14.1,14.3,259,718,38.54,,,
14470691,2023-02-06 09:54:01,SPY,CALL,SWEEP,AT ASK,411,409.61,2023-02-07,211,39.25K,1.86,1.85,1.86,11099,2514,25.61,,,
14470690,2023-02-06 09:54:01,AAPL,CALL,SWEEP,AT BID,150,151.76,2024-01-19,77,157.85K,20.5,20.5,20.7,95,32653,28.45,,,
14470689,2023-02-06 09:54:00,SPY,PUT,SWEEP,AT ASK,410,409.57,2023-02-15,101,52.62K,5.21,5.18,5.21,241,1443,19.86,,,
14470688,2023-02-06 09:54:00,TSLA,PUT,SWEEP,TO BID,190,193.62,2023-02-10,51,31.37K,6.15,6.15,6.2,22204,6553,95.14,,,
14470687,2023-02-06 09:54:00,TSLA,CALL,SWEEP,TO BID,195,193.62,2023-02-10,80,60.05K,7.51,7.5,7.6,16025,8851,97.32,,,
14470684,2023-02-06 09:54:00,TSLA,CALL,,,202.5,193.53,2023-02-10,95,46.27K,4.87,4.85,4.9,4869,3918,100.32,,,
14470683,2023-02-06 09:54:00,TSLA,CALL,,TO ASK,195,193.53,2023-03-17,95,171.66K,18.07,18,18.1,668,3908,72.34,,,
14470682,2023-02-06 09:54:00,NVDA,CALL,,AT ASK,245,212.28,2023-03-17,70,33.95K,4.85,4.8,4.85,144,1894,53.4,,,
14470686,2023-02-06 09:53:59,AMZN,PUT,SWEEP,TO ASK,110,102.19,2023-03-17,201,194.91K,9.7,9.65,9.7,368,18636,37.18,,,
14470685,2023-02-06 09:53:59,KWEB,PUT,SWEEP,AT ASK,31,31.98,2023-03-17,391,59.04K,1.51,1.48,1.51,514,5024,49.11,,,
14470681,2023-02-06 09:53:58,TSLA,CALL,SWEEP,BLW BID,200,193.64,2023-02-10,51,29.06K,5.7,5.7,5.75,34257,28709,99.49,,,
14470676,2023-02-06 09:53:58,SI,PUT,,,24,18.02,2023-02-17,100,78.00K,7.8,7.8,7.8,100,0,281.6,OPENING,SSR,
14470679,2023-02-06 09:53:57,TSLA,CALL,SWEEP,AT BID,220,193.72,2023-02-17,74,29.60K,4,4,4.05,6415,31271,90.38,,,
14470678,2023-02-06 09:53:57,TSLA,CALL,SWEEP,BLW BID,190,193.72,2023-02-10,67,66.91K,9.99,10,10.05,8776,12610,95.74,,,
14470672,2023-02-06 09:53:57,PINS,PUT,,AT ASK,25,27.66,2023-03-17,267,34.71K,1.3,1.27,1.3,312,3694,70.98,,Pre-Earnings,
14470671,2023-02-06 09:53:57,KWEB,PUT,,,33,31.96,2023-03-17,200,49.00K,2.45,2.39,2.52,235,10097,46.45,,,
14470669,2023-02-06 09:53:56,AAPL,CALL,,AT BID,162.5,151.82,2023-02-17,583,30.32K,0.52,0.52,0.53,4017,11533,32.61,,,
14470675,2023-02-06 09:53:55,AAPL,CALL,SWEEP,AT BID,162.5,151.83,2023-02-17,1013,52.68K,0.52,0.52,0.53,4079,11533,32.61,,,
14470674,2023-02-06 09:53:55,ASML,PUT,SWEEP,AT BID,650,663.07,2023-03-17,73,184.69K,25.3,25.3,25.6,103,283,38.24,,,
14470673,2023-02-06 09:53:55,TSLA,PUT,SWEEP,ABV ASK,190,193.8,2023-02-10,65,39.69K,6.11,6.05,6.1,22108,6553,95.44,,,
14470668,2023-02-06 09:53:55,MSFT,CALL,,AT BID,280,256.85,2023-05-19,94,62.51K,6.65,6.65,6.95,189,1797,26.09,,,
14470670,2023-02-06 09:53:54,TSLA,CALL,SWEEP,AT BID,200,193.87,2023-02-10,63,36.54K,5.8,5.8,5.85,34179,28709,99.6,,,
14470667,2023-02-06 09:53:53,BTU,PUT,SWEEP,TO BID,25,27.43,2023-07-21,100,31.25K,3.12,3.1,3.2,1150,2471,62.93,,,
14470666,2023-02-06 09:53:53,AMZN,CALL,SWEEP,BLW BID,104,102.27,2023-02-10,444,64.54K,1.45,1.47,1.49,6179,2446,49.44,,,
14470665,2023-02-06 09:53:52,SPY,CALL,SWEEP,AT BID,417,409.62,2023-03-17,146,94.46K,6.47,6.47,6.49,679,6735,16.68,,,
14470661,2023-02-06 09:53:52,BX,CALL,,AT BID,90,94.17,2025-06-20,50,105.00K,21,21,21.7,50,25,36.87,OPENING,,
14470664,2023-02-06 09:53:51,AMZN,CALL,SWEEP,,103,102.29,2023-02-10,162,30.62K,1.89,1.88,1.9,4756,3455,49.49,,,
14470663,2023-02-06 09:53:51,AMZN,CALL,SWEEP,BLW BID,104,102.29,2023-02-10,357,52.73K,1.48,1.48,1.5,5735,2446,49.44,,,
14470662,2023-02-06 09:53:51,COIN,PUT,SPLIT,TO ASK,65,73.15,2023-02-17,100,32.90K,3.29,3.2,3.3,778,3169,136.28,,SSR,
14470654,2023-02-06 09:53:51,SPY,PUT,,AT ASK,413,409.7,2023-02-16,105,71.92K,6.85,6.83,6.85,766,398,19.37,,,
14470648,2023-02-06 09:53:50,QQQ,PUT,,AT ASK,304,303.84,2023-02-06,696,107.88K,1.55,1.54,1.55,13471,7947,44.16,,,
14470647,2023-02-06 09:53:50,AAPL,PUT,,TO ASK,165,151.84,2023-04-21,100,150.00K,15,14.75,15.05,112,551,25.5,,,
14470660,2023-02-06 09:53:49,ZS,PUT,SWEEP,AT ASK,132,136.31,2023-02-10,957,191.40K,2,1.81,2,1001,155,64.98,OPENING,,
14470659,2023-02-06 09:53:49,TSLA,CALL,SWEEP,BLW BID,220,194.2,2023-02-10,139,25.47K,1.83,1.84,1.85,13163,12511,109.12,,,
14470658,2023-02-06 09:53:49,SPY,PUT,SPLIT,AT ASK,410,409.61,2023-02-07,205,54.33K,2.65,2.64,2.65,9160,5408,25.52,,,
14470657,2023-02-06 09:53:49,QQQ,PUT,SWEEP,,299,303.87,2023-02-10,120,25.13K,2.09,2.08,2.09,553,2209,31.69,,,
14470656,2023-02-06 09:53:49,SPY,CALL,SWEEP,BLW BID,409,409.64,2023-02-06,171,29.11K,1.7,1.71,1.72,9650,2081,30.58,,,
14470655,2023-02-06 09:53:49,AMZN,CALL,SWEEP,BLW BID,104,102.3,2023-02-10,300,44.53K,1.48,1.49,1.5,5378,2446,49.63,,,
14470640,2023-02-06 09:53:49,SPY,PUT,,AT BID,400,409.62,2023-02-17,150,34.35K,2.29,2.29,2.3,6224,104674,21.41,,,
14470639,2023-02-06 09:53:49,SPY,PUT,,AT BID,400,409.63,2023-02-17,156,35.72K,2.29,2.29,2.3,6074,104674,21.41,SPREAD,,
14470652,2023-02-06 09:53:48,SPY,CALL,SWEEP,BLW BID,410,409.65,2023-02-07,234,54.57K,2.33,2.35,2.36,11143,2946,25.85,,,
14470650,2023-02-06 09:53:48,QQQ,PUT,SWEEP,ABV ASK,304,303.93,2023-02-06,743,115.16K,1.55,1.51,1.52,13482,7947,44.55,,,
14470649,2023-02-06 09:53:48,AAL,CALL,SWEEP,AT BID,20,16.82,2023-05-19,1000,46.00K,0.46,0.46,0.48,4009,15275,38.57,,,
14470638,2023-02-06 09:53:48,AAPL,PUT,,AT ASK,155,151.88,2023-02-10,100,44.00K,4.4,4.35,4.4,3842,17709,36.73,,,
14470637,2023-02-06 09:53:48,AAPL,PUT,,AT ASK,150,151.9,2023-03-03,100,36.50K,3.65,3.6,3.65,381,2639,29.2,,,
14470645,2023-02-06 09:53:47,ASML,PUT,SWEEP,TO BID,655,662.92,2023-02-10,333,250.56K,7.52,7.5,8.5,336,30,39.39,OPENING,,
14470635,2023-02-06 09:53:46,TSLA,PUT,SWEEP,AT BID,180,194.34,2023-02-24,100,66.00K,6.6,6.6,6.65,819,1172,75.74,,,
14470631,2023-02-06 09:53:46,NIO,CALL,,AT ASK,10,10.7,2023-03-17,200,30.80K,1.54,1.5,1.54,1497,5448,83.06,,,
14470634,2023-02-06 09:53:45,SPY,CALL,SPLIT,AT BID,417,409.74,2023-03-17,200,130.20K,6.51,6.51,6.53,421,6735,16.66,,,
14470633,2023-02-06 09:53:44,SI,CALL,SWEEP,AT BID,30,18.1,2023-03-17,200,40.00K,2,2,2.3,267,1039,208.68,,SSR,
14470632,2023-02-06 09:53:44,SQQQ,CALL,SWEEP,,34,35.44,2023-02-17,600,177.53K,2.96,2.96,2.97,789,2984,87.23,,,
14470629,2023-02-06 09:53:42,SPY,CALL,SPLIT,AT BID,417,409.73,2023-03-17,100,65.00K,6.5,6.5,6.53,221,6735,16.65,,,
14470628,2023-02-06 09:53:42,SPY,CALL,SPLIT,AT BID,416,409.72,2023-03-17,100,69.70K,6.97,6.97,7,276,7460,16.78,,,
14470625,2023-02-06 09:53:39,SPX,PUT,SPLIT,ABV ASK,4095,4108.94,2023-02-06,132,99.85K,7.56,7.3,7.5,1710,654,30.84,,,
14470624,2023-02-06 09:53:39,BTU,PUT,SWEEP,TO BID,25,27.41,2023-07-21,100,31.30K,3.13,3.1,3.2,1100,2471,62.98,,,
14470623,2023-02-06 09:53:39,TSLA,PUT,SWEEP,AT BID,177.5,194.2,2023-02-17,95,41.33K,4.35,4.35,4.4,251,1859,82.89,,,
14470622,2023-02-06 09:53:39,SPY,PUT,SWEEP,AT BID,410,409.65,2023-02-16,200,106.60K,5.33,5.33,5.34,402,263,19.73,,,
14470621,2023-02-06 09:53:39,SPY,PUT,,AT BID,418,409.71,2023-02-17,126,127.76K,10.14,10.14,10.25,174,5322,18.49,,,
14470619,2023-02-06 09:53:39,TSLA,CALL,,AT ASK,207.5,194.19,2023-02-24,58,48.72K,8.4,8.35,8.4,209,217,77.6,,,
14470620,2023-02-06 09:53:37,SPY,CALL,SWEEP,BLW BID,413,409.65,2023-02-08,914,142.68K,1.56,1.57,1.58,6262,3152,22.54,,,
14470618,2023-02-06 09:53:36,TSLA,CALL,SWEEP,,200,194.25,2023-02-10,63,37.48K,5.95,5.9,6,34078,28709,99.48,,,
14470617,2023-02-06 09:53:35,SPY,CALL,SWEEP,,413,409.64,2023-02-08,682,107.07K,1.57,1.56,1.58,5348,3152,22.49,,,
14470611,2023-02-06 09:53:35,AI,CALL,,AT BID,35,29.42,2023-03-10,50,27.50K,5.5,5.5,5.8,60,26,215.23,OPENING,,
14470615,2023-02-06 09:53:34,SPY,PUT,SWEEP,,408,409.62,2023-02-09,200,49.85K,2.49,2.49,2.5,971,2229,21.43,,,
14470614,2023-02-06 09:53:34,DIS,CALL,SPLIT,AT BID,110,109.31,2023-02-10,486,150.66K,3.1,3.1,3.15,1011,3185,71.8,,,
14470609,2023-02-06 09:53:34,BABA,PUT,,AT ASK,100,103.74,2023-02-17,900,180.00K,2,1.9,2,1243,9696,50.97,,,
14470608,2023-02-06 09:53:34,SE,CALL,,AT BID,65,68.71,2024-01-19,175,343.00K,19.6,19.6,19.8,175,1441,63.98,,,
14470613,2023-02-06 09:53:33,SPY,CALL,SWEEP,BLW BID,413,409.63,2023-02-08,645,100.73K,1.56,1.57,1.58,4666,3152,22.59,,,
14470612,2023-02-06 09:53:33,GOOGL,CALL,SWEEP,AT ASK,102.5,103.29,2023-03-17,200,101.00K,5.05,4.85,5.05,499,9339,32.47,,,
14470607,2023-02-06 09:53:33,EWZ,PUT,,AT ASK,25,28.11,2023-05-19,1000,82.00K,0.82,0.81,0.82,1000,148,37.34,OPENING,,
14470604,2023-02-06 09:53:32,SPY,PUT,,AT ASK,409,409.65,2023-02-07,120,25.68K,2.14,2.13,2.14,7165,3160,25.55,,,
14470606,2023-02-06 09:53:31,SPY,CALL,SWEEP,BLW BID,411,409.7,2023-02-07,190,36.11K,1.9,1.91,1.92,10750,2514,25.61,,,
14470603,2023-02-06 09:53:30,AMZN,CALL,SWEEP,AT BID,110,102.27,2023-02-24,300,35.70K,1.19,1.19,1.21,715,3141,40.34,,,
14470601,2023-02-06 09:53:28,MS,CALL,SWEEP,AT ASK,99,98.54,2023-02-24,172,33.02K,1.92,1.86,1.92,184,140,23,OPENING,,
14470594,2023-02-06 09:53:28,BOIL,CALL,,,4,5.71,2023-03-17,149,32.78K,2.2,2.2,2.2,150,153,180.93,,,
14470600,2023-02-06 09:53:27,ZS,PUT,SWEEP,AT BID,120,136.43,2023-02-10,1000,30.00K,0.3,0.3,0.44,1004,107,77.9,OPENING,,
14470599,2023-02-06 09:53:27,SHOP,CALL,SWEEP,AT BID,55,52,2023-02-17,130,27.82K,2.14,2.14,2.15,496,6218,90.79,,,
14470598,2023-02-06 09:53:26,TSLA,PUT,SWEEP,TO BID,190,194.09,2023-02-10,52,31.25K,6.01,6,6.05,21901,6553,95.64,,,
14470596,2023-02-06 09:53:26,TSLA,PUT,SWEEP,,192.5,194.03,2023-02-10,59,42.77K,7.25,7.2,7.3,3083,2677,96.44,,,
14470595,2023-02-06 09:53:26,SI,CALL,SWEEP,AT BID,20,18.09,2023-03-17,200,78.00K,3.9,3.9,4.2,439,4520,200.17,,SSR,
14470593,2023-02-06 09:53:26,AMD,CALL,SWEEP,AT ASK,86,85.62,2023-02-10,150,28.65K,1.91,1.87,1.91,7050,2618,55.76,,,
14470592,2023-02-06 09:53:25,SPY,PUT,SWEEP,AT ASK,394,409.6,2023-03-17,144,64.80K,4.5,4.49,4.5,5212,60015,20.4,,,
14470591,2023-02-06 09:53:25,NVDA,CALL,SWEEP,ABV ASK,215,212.69,2023-02-10,74,34.14K,4.61,4.55,4.6,6844,4476,60.86,,,
14470590,2023-02-06 09:53:25,NVDA,CALL,SWEEP,AT BID,220,212.66,2023-03-17,100,123.50K,12.35,12.35,12.45,253,4339,54.22,,,
14470589,2023-02-06 09:53:24,NVDA,CALL,SWEEP,AT ASK,230,212.59,2023-03-17,100,87.00K,8.7,8.65,8.7,132,4516,53.8,,,
14470588,2023-02-06 09:53:24,RRR,CALL,SWEEP,TO BID,45,47.04,2023-02-17,158,45.86K,2.9,2.9,3,238,801,48.56,,,
14470587,2023-02-06 09:53:24,IBM,PUT,SWEEP,BLW BID,134,135.09,2023-02-10,199,29.54K,1.48,1.5,1.54,228,982,21.41,,,
14470586,2023-02-06 09:53:24,LVS,PUT,SWEEP,AT ASK,45,56.8,2023-04-21,656,33.46K,0.51,0.46,0.51,1084,2886,43.5,,,
14470585,2023-02-06 09:53:24,COIN,CALL,SWEEP,AT BID,79,73.35,2023-02-10,96,27.55K,2.87,2.87,2.95,961,274,158.75,,SSR,
14470584,2023-02-06 09:53:24,AMZN,PUT,SWEEP,TO BID,103,102.21,2023-02-10,113,28.83K,2.55,2.55,2.58,5322,5050,49.35,,,
14470583,2023-02-06 09:53:24,AAPL,PUT,SWEEP,,150,152.06,2023-02-10,232,36.63K,1.58,1.57,1.58,18548,31866,36.99,,,
14470572,2023-02-06 09:53:23,TSLA,CALL,,AT BID,220,193.93,2023-02-17,155,62.77K,4.05,4.05,4.15,5984,31271,90.38,,,
14470570,2023-02-06 09:53:23,TSLA,CALL,,AT BID,220,193.93,2023-02-17,237,95.98K,4.05,4.05,4.15,5829,31271,90.38,,,
14470569,2023-02-06 09:53:23,TSLA,CALL,,AT BID,220,193.93,2023-02-17,129,52.24K,4.05,4.05,4.15,5461,31271,90.38,,,
14470568,2023-02-06 09:53:23,TSLA,CALL,,AT BID,220,193.93,2023-02-17,272,110.16K,4.05,4.05,4.15,6316,31271,90.38,,,
14470580,2023-02-06 09:53:22,META,PUT,SWEEP,AT BID,185,188.54,2023-02-10,100,30.50K,3.05,3.05,3.1,3079,3578,57.65,,,
14470581,2023-02-06 09:53:21,TSLA,CALL,SWEEP,TO BID,220,194,2023-02-17,1031,417.58K,4.05,4.05,4.15,6332,31271,90.21,,,
14470578,2023-02-06 09:53:21,COIN,CALL,SWEEP,BLW BID,79,73.35,2023-02-10,247,71.27K,2.89,2.9,2.91,865,274,160.06,,SSR,
14470571,2023-02-06 09:53:21,AAPL,PUT,SWEEP,ABV ASK,150,152.09,2023-02-10,165,26.06K,1.58,1.56,1.57,18316,31866,37.17,,,
14470582,2023-02-06 09:53:20,SPY,PUT,SWEEP,,409,409.54,2023-02-07,147,32.50K,2.21,2.2,2.22,6994,3160,25.85,,,
14470567,2023-02-06 09:53:20,TSLA,PUT,SWEEP,,190,193.94,2023-02-10,87,52.68K,6.06,6,6.1,21737,6553,95.41,,,
14470565,2023-02-06 09:53:20,SPX,PUT,,AT BID,3985,4107.49,2023-02-07,522,39.15K,0.75,0.75,0.85,1028,145,27.47,OPENING,,
14470559,2023-02-06 09:53:20,ATVI,PUT,,AT ASK,70,72.91,2023-02-17,549,113.09K,2.06,2.02,2.06,870,63789,67.3,,Pre-Earnings,
14470558,2023-02-06 09:53:20,ATVI,CALL,,AT BID,80,72.91,2023-02-17,549,43.92K,0.8,0.8,0.9,649,54816,58.08,,Pre-Earnings,
14470564,2023-02-06 09:53:19,SPY,PUT,,AT BID,411,409.55,2023-02-06,149,32.93K,2.21,2.21,2.23,15733,10518,30.39,,,
14470553,2023-02-06 09:53:19,SPOT,CALL,,TO BID,125,123.86,2023-02-10,100,26.00K,2.6,2.5,2.85,1065,168,57.78,,,
14470552,2023-02-06 09:53:19,GM,CALL,,,40,41.02,2023-04-21,120,38.40K,3.2,3.15,3.25,301,2827,34.36,,,
14470551,2023-02-06 09:53:19,GM,CALL,,TO BID,35,41.02,2023-04-21,120,82.80K,6.9,6.85,7,204,342,39.52,,,
14470550,2023-02-06 09:53:19,NOW,PUT,,AT ASK,450,461.08,2023-02-10,50,27.50K,5.5,4.9,5.5,85,192,51.72,,,
14470577,2023-02-06 09:53:18,SPY,PUT,SWEEP,ABV ASK,411,409.56,2023-02-06,194,42.85K,2.21,2.17,2.2,15756,10518,30.31,,,
14470576,2023-02-06 09:53:18,SPY,PUT,SWEEP,ABV ASK,408,409.58,2023-02-09,112,28.31K,2.53,2.48,2.5,778,2229,21.38,,,
14470575,2023-02-06 09:53:18,SPY,PUT,SWEEP,ABV ASK,410,409.63,2023-02-06,202,32.47K,1.61,1.53,1.55,41485,13530,30.31,,,
14470574,2023-02-06 09:53:18,SPY,PUT,SWEEP,ABV ASK,410,409.64,2023-02-07,114,30.74K,2.7,2.63,2.65,8730,5408,25.74,,,
14470573,2023-02-06 09:53:18,SPY,PUT,SWEEP,ABV ASK,409,409.64,2023-02-07,135,29.65K,2.2,2.14,2.15,6847,3160,25.65,,,
14470560,2023-02-06 09:53:18,NET,CALL,SPLIT,AT BID,59,59.08,2023-02-17,200,100.00K,5,5,5.1,206,67,118.81,OPENING,,
14470557,2023-02-06 09:53:18,MSFT,CALL,SWEEP,AT BID,280,256.88,2023-05-19,95,63.17K,6.65,6.65,7.05,95,1797,26.07,,,
14470556,2023-02-06 09:53:18,CSCO,PUT,SWEEP,AT ASK,51,48.02,2023-02-17,107,34.77K,3.25,3.15,3.25,108,116,37.52,,,
14470555,2023-02-06 09:53:18,TQQQ,PUT,SWEEP,AT ASK,25.5,24.96,2023-02-10,450,57.60K,1.28,1.27,1.28,1365,4056,91.26,,,
14470554,2023-02-06 09:53:18,TSLA,PUT,SWEEP,AT ASK,185,194.08,2023-02-10,1835,734.00K,4,3.95,4,8054,8886,94.69,,,
14470548,2023-02-06 09:53:18,QQQ,CALL,,AT BID,299,303.9,2023-02-24,168,173.21K,10.31,10.31,10.38,176,789,26.78,,,
14470542,2023-02-06 09:53:18,SPY,CALL,,,415,409.67,2023-02-10,223,35.46K,1.59,1.58,1.61,4497,41290,20.07,,,
14470563,2023-02-06 09:53:17,SPY,CALL,SWEEP,BLW BID,415,409.69,2023-02-10,241,38.30K,1.59,1.6,1.61,4508,41290,20.08,,,
14470549,2023-02-06 09:53:16,TSLA,PUT,SWEEP,TO ASK,190,194.17,2023-02-10,74,44.75K,6.05,5.95,6.05,21636,6553,96.15,,,
14470538,2023-02-06 09:53:16,SPX,CALL,,,4120,4109.49,2023-02-07,217,435.08K,20.05,19.9,20.2,837,181,25.92,OPENING,,
14470537,2023-02-06 09:53:16,SPX,CALL,,,4100,4109.49,2023-02-07,217,656.42K,30.25,30.1,30.4,1198,723,26.26,,,
14470536,2023-02-06 09:53:16,SPY,PUT,,TO BID,417,409.82,2023-02-16,149,137.68K,9.24,9.22,9.36,197,1539,18.82,,,
14470535,2023-02-06 09:53:16,SPY,PUT,,AT ASK,407,409.8,2023-02-06,598,25.12K,0.42,0.42,0.43,28322,15146,31.17,,,
14470534,2023-02-06 09:53:16,AMZN,PUT,,AT BID,106,102.28,2023-02-10,92,41.86K,4.55,4.55,4.65,474,1696,50.43,,,
14470541,2023-02-06 09:53:15,SPY,PUT,SWEEP,ABV ASK,410,409.74,2023-02-06,202,30.49K,1.51,1.49,1.5,41273,13530,30.16,,,
14470540,2023-02-06 09:53:15,CRWD,PUT,SWEEP,TO ASK,115,114.87,2024-01-19,108,218.58K,20.24,19.95,20.25,111,519,51.31,,,
14470539,2023-02-06 09:53:15,SPY,PUT,SWEEP,AT ASK,407,409.75,2023-02-06,1043,43.80K,0.42,0.41,0.42,28327,15146,30.91,,,
14470533,2023-02-06 09:53:15,BOIL,PUT,,,8,5.71,2024-01-19,100,46.00K,4.6,4.4,4.8,100,170,147.06,,,
14470529,2023-02-06 09:53:13,TSLA,CALL,,AT BID,202.5,194.27,2023-02-10,50,26.00K,5.2,5.2,5.25,4725,3918,101.06,,,
14470532,2023-02-06 09:53:12,SPY,PUT,SWEEP,AT BID,375,409.82,2023-06-30,145,110.92K,7.65,7.65,7.68,146,2045,22.37,,,
14470524,2023-02-06 09:53:12,SPX,PUT,,TO BID,4080,4110.22,2023-02-06,450,156.60K,3.48,3.4,3.6,6265,1304,31.42,,,
14470523,2023-02-06 09:53:12,SPX,PUT,,TO ASK,4085,4110.22,2023-02-06,450,201.60K,4.48,4.4,4.5,3126,684,31.28,,,
14470531,2023-02-06 09:53:11,ET,CALL,SWEEP,AT ASK,13,12.85,2023-02-10,2353,25.88K,0.11,0.1,0.11,2468,667,30.95,OPENING,,
14470530,2023-02-06 09:53:11,TSLA,CALL,SWEEP,,210,194.15,2023-02-10,105,35.39K,3.37,3.35,3.4,10741,12502,105.12,,,
14470528,2023-02-06 09:53:11,TSLA,CALL,SWEEP,TO BID,215,194.22,2023-02-17,1607,811.75K,5.05,5.05,5.15,5949,14903,89.45,,,
14470527,2023-02-06 09:53:10,KWEB,CALL,SPLIT,AT BID,30,32.03,2023-05-19,100,43.50K,4.35,4.35,4.5,122,9322,45.72,,,
14470526,2023-02-06 09:53:10,TSLA,PUT,SWEEP,AT ASK,185,194.21,2023-02-10,188,75.20K,4,3.95,4,6218,8886,95.22,,,
14470525,2023-02-06 09:53:10,BTU,PUT,SWEEP,TO BID,25,27.45,2023-07-21,100,31.21K,3.12,3.1,3.2,1000,2471,63.14,,,
14470522,2023-02-06 09:53:10,SPY,PUT,SWEEP,AT BID,411,409.77,2023-02-06,267,55.00K,2.06,2.06,2.07,15492,10518,30.29,,,
14470520,2023-02-06 09:53:09,AMZN,PUT,SWEEP,AT ASK,105,102.23,2023-02-10,65,25.02K,3.85,3.8,3.85,1410,5310,50.19,,,
14470519,2023-02-06 09:53:09,TSLA,CALL,SWEEP,AT BID,200,194.24,2023-02-17,180,167.40K,9.3,9.3,9.35,7770,26820,85.61,,,
14470518,2023-02-06 09:53:09,TSLA,CALL,SWEEP,TO BID,195,194.24,2023-02-10,140,111.47K,7.96,7.95,8,15638,8851,98.33,,,
14470515,2023-02-06 09:53:09,SI,CALL,SWEEP,AT BID,20,18.16,2023-03-17,199,77.61K,3.9,3.9,4.2,239,4520,198.6,,SSR,
14470504,2023-02-06 09:53:09,PDD,CALL,,TO BID,91,91.19,2023-02-17,100,40.60K,4.06,4,4.5,214,15,61.13,OPENING,,
14470503,2023-02-06 09:53:09,SI,CALL,,TO ASK,20,18.15,2025-01-17,50,46.35K,9.27,8.5,10,126,1491,116.57,,SSR,
14470502,2023-02-06 09:53:09,SI,PUT,,TO BID,95,18.15,2025-01-17,50,387.60K,77.52,76.5,79.1,169,0,100.44,OPENING,SSR,
14470501,2023-02-06 09:53:09,SI,PUT,,AT ASK,95,18.15,2025-01-17,50,392.50K,78.5,76.5,78.5,119,0,115.45,OPENING,SSR,
14470500,2023-02-06 09:53:09,AMZN,CALL,,,105,102.22,2023-03-17,93,37.66K,4.05,4,4.1,5538,49008,37.6,,,
14470499,2023-02-06 09:53:09,AMZN,CALL,,TO ASK,105,102.22,2023-04-21,93,55.06K,5.92,5.85,5.95,3976,10138,36.38,,,
14470496,2023-02-06 09:53:09,AMZN,CALL,,TO ASK,105,102.25,2023-04-21,81,47.87K,5.91,5.85,5.95,3837,10138,36.27,,,
14470495,2023-02-06 09:53:09,AMZN,CALL,,TO BID,105,102.25,2023-03-17,81,32.72K,4.04,4,4.1,5398,49008,37.46,,,
14470506,2023-02-06 09:53:08,GOOGL,CALL,SPLIT,AT ASK,102.5,103.33,2023-03-17,120,60.00K,5,4.9,5,176,9339,31.95,,,
14470494,2023-02-06 09:53:08,VTRS,CALL,,TO ASK,11,11.96,2023-03-03,250,27.50K,1.1,0.95,1.15,598,0,42.15,OPENING,,
14470492,2023-02-06 09:53:07,BIDU,CALL,,AT BID,190,140.39,2024-01-19,50,60.00K,12,12,13.1,50,714,44.61,,,
14470493,2023-02-06 09:53:06,GMDA,CALL,SWEEP,AT BID,2.5,1.7,2023-09-15,708,28.32K,0.4,0.4,0.5,708,2075,73.56,,,
